date,open,high,low,close,volume,oi
2021-06-11 09:15:00+05:30,15796.45,15834.95,15750.55,15805.1,0,0
2021-06-14 09:15:00+05:30,15791.4,15822.9,15607.75,15809.7,0,0
2021-06-15 09:15:00+05:30,15866.95,15901.2,15846.85,15859.2,0,0
2021-06-16 09:15:00+05:30,15847.5,15880.45,15743.65,15755.7,0,0
2021-06-17 09:15:00+05:30,15648.3,15769.2,15617.9,15681.7,0,0
2021-06-18 09:15:00+05:30,15756.5,15756.5,15451.5,15719.85,0,0
2021-06-21 09:15:00+05:30,15525.85,15764.6,15505.9,15748.6,0,0
2021-06-22 09:15:00+05:30,15840.5,15895.45,15753.35,15765.15,0,0
2021-06-23 09:15:00+05:30,15862.8,15862.8,15674.3,15693.4,0,0
2021-06-24 09:15:00+05:30,15737.3,15821.3,15707.2,15793.7,0,0
2021-06-25 09:15:00+05:30,15839.35,15870.2,15772.55,15847.6,0,0
2021-06-28 09:15:00+05:30,15915.35,15915.35,15792.65,15825.0,0,0
2021-06-29 09:15:00+05:30,15807.5,15835.5,15724.1,15751.4,0,0
2021-06-30 09:15:00+05:30,15776.9,15838.85,15710.05,15730.65,0,0
2021-07-01 09:15:00+05:30,15755.05,15755.05,15667.65,15693.25,0,0
2021-07-02 09:15:00+05:30,15705.85,15737.4,15636.3,15729.0,0,0
2021-07-05 09:15:00+05:30,15793.4,15845.6,15763.7,15838.4,0,0
2021-07-06 09:15:00+05:30,15813.75,15913.95,15801.8,15816.4,0,0
2021-07-07 09:15:00+05:30,15819.6,15892.75,15780.55,15878.65,0,0
2021-07-08 09:15:00+05:30,15855.4,15884.95,15683.4,15728.0,0,0
2021-07-09 09:15:00+05:30,15688.25,15730.55,15633.45,15697.05,0,0
2021-07-12 09:15:00+05:30,15766.8,15788.65,15645.15,15689.5,0,0
2021-07-13 09:15:00+05:30,15794.0,15820.0,15744.8,15807.9,0,0
2021-07-14 09:15:00+05:30,15808.7,15876.95,15764.55,15845.35,0,0
2021-07-15 09:15:00+05:30,15872.15,15952.15,15858.45,15920.7,0,0
2021-07-16 09:15:00+05:30,15958.35,15961.3,15883.25,15923.6,0,0
2021-07-19 09:15:00+05:30,15754.5,15836.8,15707.65,15757.9,0,0
2021-07-20 09:15:00+05:30,15703.95,15725.35,15578.6,15624.5,0,0
2021-07-22 09:15:00+05:30,15736.6,15834.25,15729.25,15827.7,0,0
2021-07-23 09:15:00+05:30,15856.8,15899.5,15769.0,15850.8,0,0
2021-07-26 09:15:00+05:30,15849.3,15893.35,15799.4,15821.45,0,0
2021-07-27 09:15:00+05:30,15860.5,15881.3,15702.0,15747.2,0,0
2021-07-28 09:15:00+05:30,15761.55,15761.55,15514.65,15714.65,0,0
2021-07-29 09:15:00+05:30,15762.7,15816.85,15738.65,15784.85,0,0
2021-07-30 09:15:00+05:30,15800.6,15862.35,15745.85,15773.65,0,0
2021-08-02 09:15:00+05:30,15874.9,15892.5,15838.7,15887.5,0,0
2021-08-03 09:15:00+05:30,15951.55,16146.6,15915.9,16123.4,0,0
2021-08-04 09:15:00+05:30,16195.25,16290.0,16188.55,16253.0,0,0
2021-08-05 09:15:00+05:30,16288.95,16348.45,16211.2,16281.8,0,0
2021-08-06 09:15:00+05:30,16304.4,16336.4,16224.0,16254.7,0,0
2021-08-09 09:15:00+05:30,16281.35,16320.45,16179.25,16254.1,0,0
2021-08-10 09:15:00+05:30,16274.8,16359.2,16203.3,16268.3,0,0
2021-08-11 09:15:00+05:30,16327.3,16337.4,16162.8,16275.1,0,0
2021-08-12 09:15:00+05:30,16303.65,16375.0,16287.15,16361.35,0,0
2021-08-13 09:15:00+05:30,16385.7,16543.2,16385.0,16519.5,0,0
2021-08-16 09:15:00+05:30,16518.4,16588.15,16481.5,16547.05,0,0
2021-08-17 09:15:00+05:30,16545.25,16628.1,16495.8,16605.45,0,0
2021-08-18 09:15:00+05:30,16691.95,16701.25,16537.4,16550.4,0,0
2021-08-20 09:15:00+05:30,16382.5,16509.2,16377.1,16415.65,0,0
2021-08-23 09:15:00+05:30,16592.25,16592.25,16396.2,16488.3,0,0
2021-08-24 09:15:00+05:30,16561.4,16646.45,16496.0,16615.75,0,0
2021-08-25 09:15:00+05:30,16654.0,16711.55,16617.7,16635.4,0,0
2021-08-26 09:15:00+05:30,16627.95,16683.25,16603.55,16631.95,0,0
2021-08-27 09:15:00+05:30,16642.55,16720.75,16566.95,16691.55,0,0
2021-08-30 09:15:00+05:30,16775.85,16951.3,16766.2,16938.7,0,0
2021-08-31 09:15:00+05:30,16947.5,17151.9,16916.7,17131.35,0,0
2021-09-01 09:15:00+05:30,17185.6,17224.95,17055.75,17058.75,0,0
2021-09-02 09:15:00+05:30,17095.4,17245.45,17063.6,17233.85,0,0
2021-09-03 09:15:00+05:30,17262.45,17339.5,17212.55,17320.55,0,0
2021-09-06 09:15:00+05:30,17399.35,17428.9,17345.6,17379.65,0,0
2021-09-07 09:15:00+05:30,17401.55,17436.2,17287.7,17357.45,0,0
2021-09-08 09:15:00+05:30,17375.75,17381.95,17254.5,17370.7,0,0
2021-09-09 09:15:00+05:30,17312.85,17379.3,17303.65,17358.1,0,0
2021-09-13 09:15:00+05:30,17363.55,17377.5,17269.65,17350.7,0,0
2021-09-14 09:15:00+05:30,17420.35,17438.3,17367.15,17382.0,0,0
2021-09-15 09:15:00+05:30,17387.65,17532.6,17387.65,17518.3,0,0
2021-09-16 09:15:00+05:30,17539.2,17644.1,17511.8,17627.55,0,0
2021-09-17 09:15:00+05:30,17709.65,17792.65,17537.85,17602.2,0,0
2021-09-20 09:15:00+05:30,17443.85,17622.3,17363.2,17373.75,0,0
2021-09-21 09:15:00+05:30,17450.5,17577.55,17326.5,17564.1,0,0
2021-09-22 09:15:00+05:30,17580.9,17610.3,17524.5,17548.35,0,0
2021-09-23 09:15:00+05:30,17670.85,17843.25,17647.65,17826.3,0,0
2021-09-24 09:15:00+05:30,17897.45,17947.45,17820.15,17841.55,0,0
2021-09-27 09:15:00+05:30,17932.2,17943.35,17803.05,17855.1,0,0
2021-09-28 09:15:00+05:30,17906.45,17906.45,17576.45,17733.45,0,0
2021-09-29 09:15:00+05:30,17657.95,17781.05,17608.75,17708.55,0,0
2021-09-30 09:15:00+05:30,17718.9,17741.9,17585.4,17608.65,0,0
2021-10-01 09:15:00+05:30,17531.9,17556.95,17453.15,17526.35,0,0
2021-10-04 09:15:00+05:30,17615.55,17750.1,17584.9,17700.5,0,0
2021-10-05 09:15:00+05:30,17661.35,17833.05,17643.3,17829.3,0,0
2021-10-06 09:15:00+05:30,17861.5,17884.5,17614.85,17626.45,0,0
2021-10-07 09:15:00+05:30,17810.55,17857.5,17766.05,17797.15,0,0
2021-10-08 09:15:00+05:30,17886.85,17941.5,17840.5,17907.5,0,0
2021-10-11 09:15:00+05:30,17867.55,18041.2,17843.9,17953.7,0,0
2021-10-12 09:15:00+05:30,17915.8,18005.55,17865.6,18005.35,0,0
2021-10-13 09:15:00+05:30,18097.85,18197.7,18053.9,18165.75,0,0
2021-10-14 09:15:00+05:30,18272.85,18349.25,18249.15,18339.05,0,0
2021-10-18 09:15:00+05:30,18500.1,18542.65,18447.0,18476.25,0,0
2021-10-19 09:15:00+05:30,18602.35,18602.35,18378.15,18427.25,0,0
2021-10-20 09:15:00+05:30,18439.9,18456.9,18209.8,18282.75,0,0
2021-10-21 09:15:00+05:30,18382.7,18382.7,18048.75,18219.6,0,0
2021-10-22 09:15:00+05:30,18230.7,18313.35,18035.05,18111.5,0,0
2021-10-25 09:15:00+05:30,18229.5,18236.65,17970.3,18136.5,0,0
2021-10-26 09:15:00+05:30,18154.5,18308.95,18100.3,18308.95,0,0
2021-10-27 09:15:00+05:30,18295.85,18340.75,18168.1,18181.5,0,0
2021-10-28 09:15:00+05:30,18187.65,18187.65,17800.8,17862.9,0,0
2021-10-29 09:15:00+05:30,17833.05,17915.3,17615.3,17708.8,0,0
2021-11-01 09:15:00+05:30,17783.15,17952.9,17699.0,17945.25,0,0
2021-11-02 09:15:00+05:30,17970.9,18010.85,17848.3,17889.15,0,0
2021-11-03 09:15:00+05:30,17947.95,17987.9,17758.25,17833.0,0,0
2021-11-08 09:15:00+05:30,18040.2,18087.4,17836.4,18080.7,0,0
2021-11-09 09:15:00+05:30,18084.35,18112.1,17983.1,18050.85,0,0
2021-11-10 09:15:00+05:30,17973.45,18060.95,17915.1,18010.1,0,0
2021-11-11 09:15:00+05:30,17967.45,17967.45,17799.5,17885.65,0,0
2021-11-12 09:15:00+05:30,17977.6,18122.5,17906.0,18098.65,0,0
2021-11-15 09:15:00+05:30,18140.95,18209.6,18071.6,18092.0,0,0
2021-11-16 09:15:00+05:30,18127.05,18131.95,17959.15,17964.35,0,0
2021-11-17 09:15:00+05:30,17939.35,18022.3,17879.95,17887.2,0,0
2021-11-18 09:15:00+05:30,17890.55,17945.35,17688.85,17745.25,0,0
2021-11-22 09:15:00+05:30,17796.25,17796.25,17281.95,17440.0,0,0
2021-11-23 09:15:00+05:30,17281.75,17553.2,17216.8,17495.1,0,0
2021-11-24 09:15:00+05:30,17550.05,17600.35,17355.65,17357.1,0,0
2021-11-25 09:15:00+05:30,17417.3,17563.85,17352.35,17547.0,0,0
2021-11-26 09:15:00+05:30,17338.75,17344.95,16987.15,17006.55,0,0
2021-11-29 09:15:00+05:30,17055.8,17160.1,16783.95,17039.7,0,0
2021-11-30 09:15:00+05:30,17051.15,17324.45,16934.05,16975.15,0,0
2021-12-01 09:15:00+05:30,17104.4,17212.55,17064.75,17185.95,0,0
2021-12-02 09:15:00+05:30,17183.2,17417.75,17158.3,17401.5,0,0
2021-12-03 09:15:00+05:30,17424.9,17488.3,17181.1,17210.3,0,0
2021-12-06 09:15:00+05:30,17209.05,17210.85,16893.6,16909.3,0,0
2021-12-07 09:15:00+05:30,17044.1,17251.25,16988.75,17180.5,0,0
2021-12-08 09:15:00+05:30,17315.25,17484.5,17312.55,17467.85,0,0
2021-12-09 09:15:00+05:30,17524.4,17539.8,17380.1,17502.65,0,0
2021-12-10 09:15:00+05:30,17476.05,17534.05,17405.55,17499.2,0,0
2021-12-13 09:15:00+05:30,17619.1,17638.85,17356.1,17384.5,0,0
2021-12-14 09:15:00+05:30,17283.2,17375.7,17226.15,17319.5,0,0
2021-12-15 09:15:00+05:30,17323.65,17350.5,17193.25,17208.3,0,0
2021-12-16 09:15:00+05:30,17373.0,17374.6,17185.35,17285.6,0,0
2021-12-17 09:15:00+05:30,17276.0,17292.45,16966.75,16994.05,0,0
2021-12-20 09:15:00+05:30,16824.25,16828.5,16410.4,16613.0,0,0
2021-12-21 09:15:00+05:30,16773.15,16936.35,16688.65,16786.9,0,0
2021-12-22 09:15:00+05:30,16865.55,16970.6,16819.7,16968.1,0,0
2021-12-23 09:15:00+05:30,17066.8,17117.95,17016.4,17051.35,0,0
2021-12-24 09:15:00+05:30,17149.5,17151.45,16910.2,16999.9,0,0
2021-12-27 09:15:00+05:30,16937.75,17111.55,16833.7,17101.95,0,0
2021-12-28 09:15:00+05:30,17177.6,17249.4,17161.2,17233.35,0,0
2021-12-29 09:15:00+05:30,17220.1,17285.75,17176.95,17189.55,0,0
2021-12-30 09:15:00+05:30,17201.45,17264.0,17148.8,17228.95,0,0
2021-12-31 09:15:00+05:30,17244.5,17400.55,17244.5,17364.25,0,0
2022-01-03 09:15:00+05:30,17387.15,17646.1,17387.15,17635.35,0,0
2022-01-04 09:15:00+05:30,17681.4,17827.3,17594.25,17807.35,0,0
2022-01-05 09:15:00+05:30,17820.1,17944.2,17750.1,17907.7,0,0
2022-01-06 09:15:00+05:30,17768.5,17795.8,17655.9,17746.0,0,0
2022-01-07 09:15:00+05:30,17797.6,17904.65,17705.05,17818.2,0,0
2022-01-10 09:15:00+05:30,17913.3,18016.8,17879.8,18005.45,0,0
2022-01-11 09:15:00+05:30,17997.75,18080.95,17964.9,18059.0,0,0
2022-01-12 09:15:00+05:30,18170.4,18227.35,18129.95,18197.6,0,0
2022-01-13 09:15:00+05:30,18257.0,18271.55,18164.15,18258.55,0,0
2022-01-14 09:15:00+05:30,18185.0,18286.6,18120.95,18235.5,0,0
2022-01-17 09:15:00+05:30,18235.65,18321.05,18234.05,18309.7,0,0
2022-01-18 09:15:00+05:30,18337.2,18350.6,18087.45,18113.8,0,0
2022-01-19 09:15:00+05:30,18129.2,18129.2,17885.3,17941.45,0,0
2022-01-20 09:15:00+05:30,17921.0,17934.3,17648.85,17782.95,0,0
2022-01-21 09:15:00+05:30,17613.7,17707.25,17487.2,17650.45,0,0
2022-01-24 09:15:00+05:30,17575.15,17598.35,16998.45,17112.45,0,0
2022-01-25 09:15:00+05:30,17001.55,17308.9,16837.85,17267.3,0,0
2022-01-27 09:15:00+05:30,17062.0,17182.1,16867.05,17149.3,0,0
2022-01-28 09:15:00+05:30,17208.3,17373.0,17077.75,17106.35,0,0
2022-01-31 09:15:00+05:30,17301.05,17409.9,17264.35,17338.3,0,0
2022-02-01 09:15:00+05:30,17529.45,17622.0,17245.45,17604.65,0,0
2022-02-02 09:15:00+05:30,17706.2,17793.75,17675.7,17791.6,0,0
2022-02-03 09:15:00+05:30,17767.75,17774.4,17512.95,17520.25,0,0
2022-02-04 09:15:00+05:30,17590.2,17617.3,17463.9,17503.0,0,0
2022-02-07 09:15:00+05:30,17456.3,17535.95,17120.35,17210.0,0,0
2022-02-08 09:15:00+05:30,17279.85,17304.65,17043.65,17240.35,0,0
2022-02-09 09:15:00+05:30,17370.1,17476.4,17342.3,17471.6,0,0
2022-02-10 09:15:00+05:30,17554.1,17639.25,17427.2,17586.95,0,0
2022-02-11 09:15:00+05:30,17451.0,17451.0,17303.2,17345.55,0,0
2022-02-14 09:15:00+05:30,17076.15,17082.75,16810.0,16819.7,0,0
2022-02-15 09:15:00+05:30,16933.25,17374.5,16840.4,17351.85,0,0
2022-02-16 09:15:00+05:30,17408.45,17489.9,17258.6,17293.05,0,0
2022-02-17 09:15:00+05:30,17396.55,17442.55,17236.3,17280.15,0,0
2022-02-18 09:15:00+05:30,17236.05,17379.95,17220.2,17268.75,0,0
2022-02-21 09:15:00+05:30,17192.25,17350.8,17071.0,17205.75,0,0
2022-02-22 09:15:00+05:30,16847.95,17148.5,16847.95,17080.6,0,0
2022-02-23 09:15:00+05:30,17194.5,17220.65,17027.9,17054.7,0,0
2022-02-24 09:15:00+05:30,16548.9,16702.3,16204.4,16217.75,0,0
2022-02-25 09:15:00+05:30,16515.65,16748.2,16488.95,16668.8,0,0
2022-02-28 09:15:00+05:30,16481.6,16814.75,16356.55,16789.45,0,0
2022-03-02 09:15:00+05:30,16593.1,16677.75,16479.15,16625.85,0,0
2022-03-03 09:15:00+05:30,16723.2,16767.95,16443.6,16508.75,0,0
2022-03-04 09:15:00+05:30,16339.45,16455.55,16134.1,16243.55,0,0
2022-03-07 09:15:00+05:30,15867.95,16174.45,15713.7,15881.05,0,0
2022-03-08 09:15:00+05:30,15747.75,16027.9,15671.65,16014.65,0,0
2022-03-09 09:15:00+05:30,16078.0,16417.45,15992.75,16366.9,0,0
2022-03-10 09:15:00+05:30,16757.1,16757.1,16448.1,16566.3,0,0
2022-03-11 09:15:00+05:30,16528.8,16694.0,16472.55,16620.5,0,0
2022-03-14 09:15:00+05:30,16633.7,16887.9,16607.95,16886.4,0,0
2022-03-15 09:15:00+05:30,16900.65,16926.85,16555.7,16645.0,0,0
2022-03-16 09:15:00+05:30,16876.65,16987.6,16840.55,16966.35,0,0
2022-03-17 09:15:00+05:30,17202.9,17344.6,17176.05,17299.4,0,0
2022-03-21 09:15:00+05:30,17329.5,17352.1,17097.35,17113.85,0,0
2022-03-22 09:15:00+05:30,17120.4,17332.2,17006.4,17329.8,0,0
2022-03-23 09:15:00+05:30,17405.05,17441.7,17200.8,17223.55,0,0
2022-03-24 09:15:00+05:30,17094.95,17291.45,17094.55,17197.3,0,0
2022-03-25 09:15:00+05:30,17289.0,17289.85,17077.05,17177.95,0,0
2022-03-28 09:15:00+05:30,17181.85,17234.4,17004.1,17214.7,0,0
2022-03-29 09:15:00+05:30,17297.2,17342.15,17236.3,17335.75,0,0
2022-03-30 09:15:00+05:30,17468.15,17522.15,17387.95,17471.6,0,0
2022-03-31 09:15:00+05:30,17519.2,17558.9,17435.6,17468.75,0,0
2022-04-01 09:15:00+05:30,17436.9,17702.5,17431.7,17688.35,0,0
2022-04-04 09:15:00+05:30,17809.1,18087.25,17796.25,18036.05,0,0
2022-04-05 09:15:00+05:30,18080.6,18095.15,17922.6,17930.75,0,0
2022-04-06 09:15:00+05:30,17842.75,17900.3,17780.2,17799.3,0,0
2022-04-07 09:15:00+05:30,17723.3,17786.95,17624.1,17655.15,0,0
2022-04-08 09:15:00+05:30,17698.15,17842.4,17602.2,17800.3,0,0
2022-04-11 09:15:00+05:30,17740.9,17778.95,17651.15,17679.65,0,0
2022-04-12 09:15:00+05:30,17584.85,17595.15,17443.1,17519.95,0,0
2022-04-13 09:15:00+05:30,17599.9,17662.95,17457.45,17467.45,0,0
2022-04-18 09:15:00+05:30,17183.45,17237.25,17068.5,17185.8,0,0
2022-04-19 09:15:00+05:30,17258.95,17273.15,16826.05,16869.15,0,0
2022-04-20 09:15:00+05:30,17045.25,17186.5,16979.1,17149.6,0,0
2022-04-21 09:15:00+05:30,17234.6,17414.35,17216.2,17400.1,0,0
2022-04-22 09:15:00+05:30,17242.75,17315.05,17149.75,17172.1,0,0
2022-04-25 09:15:00+05:30,17009.05,17053.95,16888.85,16983.2,0,0
2022-04-26 09:15:00+05:30,17121.3,17223.4,17065.3,17201.45,0,0
2022-04-27 09:15:00+05:30,17073.35,17109.5,16958.65,17037.65,0,0
2022-04-28 09:15:00+05:30,17189.5,17322.5,17071.2,17231.35,0,0
2022-04-29 09:15:00+05:30,17329.25,17377.3,17054.0,17111.6,0,0
2022-05-02 09:15:00+05:30,16924.45,17091.85,16919.4,17064.7,0,0
2022-05-04 09:15:00+05:30,17096.6,17129.25,16624.7,16694.7,0,0
2022-05-05 09:15:00+05:30,16854.75,16944.4,16652.8,16669.2,0,0
2022-05-06 09:15:00+05:30,16415.55,16483.95,16342.45,16438.25,0,0
2022-05-09 09:15:00+05:30,16227.7,16403.15,16142.65,16308.4,0,0
2022-05-10 09:15:00+05:30,16248.9,16404.45,16198.55,16207.75,0,0
2022-05-11 09:15:00+05:30,16270.05,16316.7,15993.0,16202.25,0,0
2022-05-12 09:15:00+05:30,16021.1,16035.2,15737.35,15826.45,0,0
2022-05-13 09:15:00+05:30,15977.0,16083.2,15741.05,15767.15,0,0
2022-05-16 09:15:00+05:30,15845.1,15977.25,15741.35,15864.5,0,0
2022-05-17 09:15:00+05:30,15912.6,16282.6,15908.4,16282.6,0,0
2022-05-18 09:15:00+05:30,16318.15,16399.55,16211.8,16256.45,0,0
2022-05-19 09:15:00+05:30,15917.4,15983.45,15776.35,15828.45,0,0
2022-05-20 09:15:00+05:30,16043.8,16282.4,16004.85,16278.7,0,0
2022-05-23 09:15:00+05:30,16290.95,16414.35,16187.45,16191.65,0,0
2022-05-24 09:15:00+05:30,16225.55,16261.7,16079.1,16139.5,0,0
2022-05-25 09:15:00+05:30,16196.35,16222.95,16007.25,16037.8,0,0
2022-05-26 09:15:00+05:30,16105.0,16203.4,15904.15,16201.55,0,0
2022-05-27 09:15:00+05:30,16296.6,16370.45,16223.95,16356.1,0,0
2022-05-30 09:15:00+05:30,16527.9,16695.2,16515.5,16668.2,0,0
2022-05-31 09:15:00+05:30,16578.45,16690.65,16522.2,16578.25,0,0
2022-06-01 09:15:00+05:30,16594.4,16648.5,16439.05,16540.8,0,0
2022-06-02 09:15:00+05:30,16481.65,16645.75,16445.2,16637.4,0,0
2022-06-03 09:15:00+05:30,16761.65,16793.25,16568.5,16583.6,0,0
2022-06-06 09:15:00+05:30,16530.7,16610.85,16445.65,16563.65,0,0
2022-06-07 09:15:00+05:30,16469.6,16473.7,16347.8,16404.45,0,0
2022-06-08 09:15:00+05:30,16474.95,16513.45,16294.25,16335.4,0,0
2022-06-09 09:15:00+05:30,16263.85,16492.5,16246.1,16481.8,0,0
2022-06-10 09:15:00+05:30,16283.95,16324.4,16173.25,16191.45,0,0
2022-06-13 09:15:00+05:30,15877.55,15881.1,15684.4,15800.95,0,0
2022-06-14 09:15:00+05:30,15674.25,15857.85,15660.95,15741.95,0,0
2022-06-15 09:15:00+05:30,15729.25,15783.45,15679.7,15682.9,0,0
2022-06-16 09:15:00+05:30,15832.25,15862.25,15335.8,15348.2,0,0
2022-06-17 09:15:00+05:30,15272.65,15399.05,15185.55,15330.75,0,0
2022-06-20 09:15:00+05:30,15334.5,15382.0,15192.5,15368.9,0,0
2022-06-21 09:15:00+05:30,15455.95,15707.25,15420.4,15634.15,0,0
2022-06-22 09:15:00+05:30,15545.65,15558.05,15386.4,15401.1,0,0
2022-06-23 09:15:00+05:30,15451.55,15628.25,15368.45,15577.55,0,0
2022-06-24 09:15:00+05:30,15657.4,15747.4,15619.8,15698.95,0,0
2022-06-27 09:15:00+05:30,15926.2,15926.5,15816.25,15836.1,0,0
2022-06-28 09:15:00+05:30,15757.45,15887.75,15710.45,15883.0,0,0
2022-06-29 09:15:00+05:30,15701.7,15861.3,15689.1,15783.35,0,0
2022-06-30 09:15:00+05:30,15774.5,15889.65,15732.05,15735.9,0,0
2022-07-01 09:15:00+05:30,15703.7,15791.7,15511.85,15764.0,0,0
2022-07-04 09:15:00+05:30,15710.5,15852.3,15662.5,15829.15,0,0
2022-07-05 09:15:00+05:30,15909.15,16025.75,15785.7,15799.95,0,0
2022-07-06 09:15:00+05:30,15818.2,16010.8,15801.5,16007.85,0,0
2022-07-07 09:15:00+05:30,16113.75,16150.05,16047.05,16136.85,0,0
2022-07-08 09:15:00+05:30,16273.65,16273.65,16157.9,16217.5,0,0
2022-07-11 09:15:00+05:30,16136.15,16248.4,16115.65,16199.05,0,0
2022-07-12 09:15:00+05:30,16126.2,16158.65,16032.25,16037.75,0,0
2022-07-13 09:15:00+05:30,16128.2,16139.85,15950.55,15975.75,0,0
2022-07-14 09:15:00+05:30,16018.85,16070.5,15859.2,15947.95,0,0
2022-07-15 09:15:00+05:30,16010.8,16066.45,15927.45,16052.85,0,0
2022-07-18 09:15:00+05:30,16151.4,16286.8,16146.65,16281.4,0,0
2022-07-19 09:15:00+05:30,16187.05,16359.15,16187.05,16329.3,0,0
2022-07-20 09:15:00+05:30,16562.8,16588.0,16491.15,16495.8,0,0
2022-07-21 09:15:00+05:30,16523.55,16624.15,16485.85,16609.8,0,0
2022-07-22 09:15:00+05:30,16661.25,16752.25,16611.0,16714.3,0,0
2022-07-25 09:15:00+05:30,16662.55,16704.95,16564.5,16610.05,0,0
2022-07-26 09:15:00+05:30,16632.9,16634.75,16463.55,16466.55,0,0
2022-07-27 09:15:00+05:30,16475.35,16652.55,16439.7,16642.75,0,0
2022-07-28 09:15:00+05:30,16774.85,16943.6,16748.3,16922.05,0,0
2022-07-29 09:15:00+05:30,17079.5,17172.2,17018.35,17157.95,0,0
2022-08-01 09:15:00+05:30,17243.2,17355.65,17156.3,17332.3,0,0
2022-08-02 09:15:00+05:30,17310.15,17389.7,17217.4,17294.85,0,0
2022-08-03 09:15:00+05:30,17349.25,17406.4,17226.0,17392.9,0,0
2022-08-04 09:15:00+05:30,17463.1,17489.25,17161.8,17364.0,0,0
2022-08-05 09:15:00+05:30,17423.65,17474.1,17349.6,17389.05,0,0
2022-08-08 09:15:00+05:30,17401.5,17548.7,17361.0,17527.85,0,0
2022-08-10 09:15:00+05:30,17566.1,17566.1,17443.55,17523.75,0,0
2022-08-11 09:15:00+05:30,17711.65,17716.65,17632.35,17638.65,0,0
2022-08-12 09:15:00+05:30,17659.65,17724.25,17598.15,17698.65,0,0
2022-08-16 09:15:00+05:30,17797.2,17838.75,17764.6,17828.3,0,0
2022-08-17 09:15:00+05:30,17868.15,17965.4,17834.6,17930.95,0,0
2022-08-18 09:15:00+05:30,17898.65,17967.55,17852.5,17964.45,0,0
2022-08-19 09:15:00+05:30,17966.55,17989.15,17711.15,17726.95,0,0
2022-08-22 09:15:00+05:30,17682.9,17687.55,17468.1,17494.35,0,0
2022-08-23 09:15:00+05:30,17357.35,17624.5,17346.95,17623.35,0,0
2022-08-24 09:15:00+05:30,17525.45,17622.15,17499.9,17607.55,0,0
2022-08-25 09:15:00+05:30,17679.0,17726.4,17488.6,17508.2,0,0
2022-08-26 09:15:00+05:30,17619.3,17685.2,17520.15,17582.9,0,0
2022-08-29 09:15:00+05:30,17188.65,17379.6,17168.25,17339.1,0,0
2022-08-30 09:15:00+05:30,17414.95,17776.85,17409.7,17744.2,0,0
2022-09-01 09:15:00+05:30,17485.7,17695.5,17469.0,17563.25,0,0
2022-09-02 09:15:00+05:30,17598.4,17643.0,17477.1,17527.85,0,0
2022-09-05 09:15:00+05:30,17546.45,17682.95,17546.45,17653.9,0,0
2022-09-06 09:15:00+05:30,17695.7,17764.0,17587.95,17651.6,0,0
2022-09-07 09:15:00+05:30,17519.4,17650.7,17519.4,17629.5,0,0
2022-09-08 09:15:00+05:30,17748.15,17806.95,17692.9,17800.1,0,0
2022-09-09 09:15:00+05:30,17923.35,17925.3,17786.15,17829.3,0,0
2022-09-12 09:15:00+05:30,17890.85,17980.2,17890.85,17931.6,0,0
2022-09-13 09:15:00+05:30,18044.45,18087.95,18016.05,18066.5,0,0
2022-09-14 09:15:00+05:30,17771.15,18090.65,17771.15,18000.65,0,0
2022-09-15 09:15:00+05:30,18046.35,18095.4,17861.95,17872.3,0,0
2022-09-16 09:15:00+05:30,17796.8,17815.8,17498.7,17550.1,0,0
2022-09-19 09:15:00+05:30,17540.65,17665.95,17431.0,17631.85,0,0
2022-09-20 09:15:00+05:30,17770.4,17918.45,17761.95,17791.25,0,0
2022-09-21 09:15:00+05:30,17766.35,17838.7,17663.7,17715.9,0,0
2022-09-22 09:15:00+05:30,17609.65,17722.65,17532.7,17635.95,0,0
2022-09-23 09:15:00+05:30,17593.85,17640.45,17293.0,17332.25,0,0
2022-09-26 09:15:00+05:30,17156.3,17195.75,16979.1,17027.85,0,0
2022-09-27 09:15:00+05:30,17110.9,17175.6,16943.3,17043.45,0,0
2022-09-28 09:15:00+05:30,16870.55,17037.55,16820.9,16826.15,0,0
2022-09-29 09:15:00+05:30,16993.6,17025.85,16788.95,16842.9,0,0
2022-09-30 09:15:00+05:30,16798.05,17186.8,16748.7,17107.2,0,0
2022-10-03 09:15:00+05:30,17102.1,17113.15,16855.6,16876.0,0,0
2022-10-04 09:15:00+05:30,17147.45,17284.45,17126.85,17277.45,0,0
2022-10-06 09:15:00+05:30,17379.25,17428.3,17317.0,17317.0,0,0
2022-10-07 09:15:00+05:30,17287.2,17336.95,17217.5,17316.15,0,0
2022-10-10 09:15:00+05:30,17094.35,17279.9,17065.8,17252.45,0,0
2022-10-11 09:15:00+05:30,17256.05,17256.05,16950.65,16964.15,0,0
2022-10-12 09:15:00+05:30,17025.55,17141.65,16960.5,17129.05,0,0
2022-10-13 09:15:00+05:30,17087.35,17111.0,16957.65,17017.8,0,0
2022-10-14 09:15:00+05:30,17322.3,17347.65,17170.1,17200.35,0,0
2022-10-17 09:15:00+05:30,17144.8,17328.2,17098.95,17320.55,0,0
2022-10-18 09:15:00+05:30,17438.75,17527.4,17438.75,17490.6,0,0
2022-10-19 09:15:00+05:30,17568.15,17607.15,17472.9,17518.85,0,0
2022-10-20 09:15:00+05:30,17423.1,17584.1,17421.5,17565.25,0,0
2022-10-21 09:15:00+05:30,17622.85,17669.75,17521.25,17583.75,0,0
2022-10-25 09:15:00+05:30,17808.3,17808.3,17639.5,17642.65,0,0
2022-10-27 09:15:00+05:30,17771.4,17783.0,17654.7,17758.9,0,0
